Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
multiply_100000065,0.24,2,None,None,None
add_100000062,0.19,2,None,None,None
read_u1_r_30_1x32_1,0.41,None,None,5,None
multiply_100000066,0.32,2,None,None,None
add_100000063,0.31,2,None,None,None
read_u1_r_31_1x32_1,0.48,None,None,5,None
multiply_100000067,0.45,2,None,None,None
add_100000064,0.24,2,None,None,None
write_u1_r_sig_in_1,0.12,None,None,None,3
multiply_100000068,0.20,2,None,None,None
read_u1_h_0_1x32_1,0.46,None,None,5,None
add_100000066,0.23,2,None,None,None
add_100000097,0.29,2,None,None,None
read_bh_h_1,0.45,None,None,5,None
read_u1_h_1_1x32_1,0.42,None,None,5,None
multiply_100000069,0.35,2,None,None,None
add_100000067,0.14,2,None,None,None
read_u1_h_2_1x32_1,0.10,None,None,5,None
multiply_100000070,0.26,2,None,None,None
add_100000068,0.28,2,None,None,None
read_u1_h_3_1x32_1,0.16,None,None,5,None
multiply_100000071,0.25,2,None,None,None
add_100000069,0.25,2,None,None,None
read_u1_h_4_1x32_1,0.31,None,None,5,None
multiply_100000072,0.32,2,None,None,None
add_100000070,0.46,2,None,None,None
read_u1_h_5_1x32_1,0.28,None,None,5,None
multiply_100000073,0.43,2,None,None,None
add_100000071,0.24,2,None,None,None
read_u1_h_6_1x32_1,0.18,None,None,5,None
multiply_100000074,0.13,2,None,None,None
add_100000072,0.35,2,None,None,None
read_u1_h_7_1x32_1,0.27,None,None,5,None
multiply_100000075,0.29,2,None,None,None
add_100000073,0.46,2,None,None,None
read_u1_h_8_1x32_1,0.30,None,None,5,None
multiply_100000076,0.15,2,None,None,None
add_100000074,0.43,2,None,None,None
read_u1_h_9_1x32_1,0.15,None,None,5,None
multiply_100000077,0.31,2,None,None,None
add_100000075,0.43,2,None,None,None
read_u1_h_10_1x32_1,0.10,None,None,5,None
multiply_100000078,0.15,2,None,None,None
add_100000076,0.22,2,None,None,None
read_u1_h_11_1x32_1,0.15,None,None,5,None
multiply_100000079,0.12,2,None,None,None
add_100000077,0.38,2,None,None,None
read_u1_h_12_1x32_1,0.48,None,None,5,None
multiply_100000080,0.30,2,None,None,None
add_100000078,0.25,2,None,None,None
read_u1_h_13_1x32_1,0.26,None,None,5,None
multiply_100000081,0.18,2,None,None,None
add_100000079,0.15,2,None,None,None
read_u1_h_14_1x32_1,0.44,None,None,5,None
multiply_100000082,0.19,2,None,None,None
add_100000080,0.33,2,None,None,None
read_u1_h_15_1x32_1,0.11,None,None,5,None
multiply_100000083,0.26,2,None,None,None
add_100000081,0.41,2,None,None,None
read_u1_h_16_1x32_1,0.26,None,None,5,None
multiply_100000084,0.10,2,None,None,None
add_100000082,0.49,2,None,None,None
read_u1_h_17_1x32_1,0.25,None,None,5,None
multiply_100000085,0.43,2,None,None,None
add_100000083,0.47,2,None,None,None
read_u1_h_18_1x32_1,0.17,None,None,5,None
multiply_100000086,0.46,2,None,None,None
add_100000084,0.39,2,None,None,None
read_u1_h_19_1x32_1,0.18,None,None,5,None
multiply_100000087,0.40,2,None,None,None
add_100000085,0.34,2,None,None,None
read_u1_h_20_1x32_1,0.20,None,None,5,None
multiply_100000088,0.16,2,None,None,None
add_100000086,0.12,2,None,None,None
read_u1_h_21_1x32_1,0.11,None,None,5,None
multiply_100000089,0.34,2,None,None,None
add_100000087,0.32,2,None,None,None
read_u1_h_22_1x32_1,0.24,None,None,5,None
multiply_100000090,0.39,2,None,None,None
add_100000088,0.50,2,None,None,None
read_u1_h_23_1x32_1,0.21,None,None,5,None
multiply_100000091,0.21,2,None,None,None
add_100000089,0.29,2,None,None,None
read_u1_h_24_1x32_1,0.29,None,None,5,None
multiply_100000092,0.23,2,None,None,None
add_100000090,0.12,2,None,None,None
read_u1_h_25_1x32_1,0.31,None,None,5,None
multiply_100000093,0.11,2,None,None,None
add_100000091,0.28,2,None,None,None
read_u1_h_26_1x32_1,0.12,None,None,5,None
multiply_100000094,0.38,2,None,None,None
add_100000092,0.12,2,None,None,None
read_u1_h_27_1x32_1,0.20,None,None,5,None
multiply_100000095,0.48,2,None,None,None
add_100000093,0.46,2,None,None,None
read_u1_h_28_1x32_1,0.35,None,None,5,None
multiply_100000096,0.15,2,None,None,None
add_100000094,0.20,2,None,None,None
read_u1_h_29_1x32_1,0.38,None,None,5,None
multiply_100000097,0.29,2,None,None,None
add_100000095,0.47,2,None,None,None
read_u1_h_30_1x32_1,0.11,None,None,5,None
multiply_100000098,0.24,2,None,None,None
add_100000096,0.14,2,None,None,None
read_u1_h_31_1x32_1,0.23,None,None,5,None
multiply_100000099,0.45,2,None,None,None
write_result_u1_h_bh_h_1,0.29,None,None,None,3
sinh_cosh_100000001,0.18,14,None,None,None
read_u1_z_sig_in_1,0.45,None,None,None,3
sinh_cosh_100000002,0.30,14,None,None,None
read_u1_r_sig_in_1,0.40,None,None,None,3
write_u1_z_sinh_u1_z_cosh_1,0.25,None,None,None,3
write_u1_r_sinh_u1_r_cosh_1,0.47,None,None,None,3
read_u1_z_sinh_1,0.31,None,None,None,3
read_u1_z_cosh_1,0.15,None,None,None,3
add_100000098,0.12,2,None,None,None
read_u1_r_sinh_1,0.40,None,None,None,3
read_u1_r_cosh_1,0.20,None,None,None,3
add_100000099,0.37,2,None,None,None
read_one_1,0.17,None,None,5,None
write_u1_z_exp_1_1,0.28,None,None,None,3
write_u1_r_exp_1_1,0.33,None,None,None,3
divide_100000001,0.35,8,None,None,None
divide_100000002,0.31,8,None,None,None
read_u1_z_exp_1_1,0.42,None,None,None,3
read_u1_r_exp_1_1,0.18,None,None,None,3
write_z1_t_1,0.41,None,None,None,3
write_r1_t_1,0.20,None,None,None,3
read_result_u1_h_bh_h_1,0.14,None,None,None,3
multiply_100000100,0.41,2,None,None,None
read_r1_t_1,0.43,None,None,None,3
write_result_r1_t_mul_r_1,0.11,None,None,None,3
read_result_r1_t_mul_r_1,0.42,None,None,None,3
read_b1_h_1,0.44,None,None,5,None
add_100000100,0.10,2,None,None,None
write_tanh_in_1,0.39,None,None,None,3
read_tanh_in_1,0.37,None,None,None,3
add_100000520,0.29,2,None,None,None
write_tanh_in2_1,0.32,None,None,None,3
read_tanh_in2_1,0.50,None,None,None,3
sinh_cosh_100000003,0.26,14,None,None,None
write_tanh_sinh_tanh_cosh_1,0.39,None,None,None,3
read_tanh_sinh_1,0.45,None,None,None,3
read_tanh_cosh_1,0.30,None,None,None,3
add_100000521,0.37,2,None,None,None
write_tanh_exp_1_1,0.18,None,None,None,3
read_tanh_exp_1_1,0.44,None,None,None,3
divide_100000003,0.12,8,None,None,None
write_tanh_division_1,0.34,None,None,None,3
read_tanh_division_1,0.47,None,None,None,3
add_100000522,0.43,2,None,None,None
write_h1_tilde_1,0.31,None,None,None,3
read_z1_t_1,0.14,None,None,None,3
read_h1_tilde_1,0.23,None,None,None,3
sub_100000001,0.40,2,None,None,None
write_1_minus_z1_t_1,0.48,None,None,None,3
read_1_minus_z1_t_1,0.29,None,None,None,3
multiply_100000101,0.24,2,None,None,None
write_z1_t_mul_h1_tilde_1,0.26,None,None,None,3
multiply_100000102,0.38,2,None,None,None
write_1_minus_z1_t_mul_hidden_1_1,0.23,None,None,None,3
read_z1_t_mul_h1_tilde_1,0.48,None,None,None,3
read_1_minus_z1_t_mul_hidden_1_1,0.49,None,None,None,3
add_100000101,0.20,2,None,None,None
write_hidden_1_1x32_1,0.37,None,3,None,None
read_hidden_1_1x32_2,0.40,None,3,None,None
read_in_1x1_2,0.13,None,None,None,3
multiply_200000001,0.32,2,None,None,None
read_w1_z_1x32_2,0.39,None,None,5,None
write_result_w1_z_1x32_in_2,0.16,None,None,None,3
multiply_200000002,0.16,2,None,None,None
read_w1_h_1x32_2,0.37,None,None,5,None
write_result_w1_h_1x32_in_2,0.40,None,None,None,3
multiply_200000003,0.28,2,None,None,None
read_w1_r_1x32_2,0.24,None,None,5,None
write_result_w1_r_1x32_in_2,0.40,None,None,None,3
read_result_w1_z_1x32_in_2,0.40,None,None,None,3
read_result_w1_h_1x32_in_2,0.34,None,None,None,3
read_result_w1_r_1x32_in_2,0.26,None,None,None,3
multiply_200000004,0.36,2,None,None,None
read_u1_z_0_1x32_2,0.37,None,None,5,None
add_200000000,0.10,2,None,None,None
read_b1_z_2,0.31,None,None,5,None
add_200000032,0.49,2,None,None,None
read_hidden_1_1x1_1_2,0.18,None,3,None,None
multiply_200000005,0.48,2,None,None,None
read_u1_z_1_1x32_2,0.10,None,None,5,None
add_200000001,0.23,2,None,None,None
read_hidden_1_1x1_2_2,0.37,None,3,None,None
multiply_200000006,0.12,2,None,None,None
read_u1_z_2_1x32_2,0.16,None,None,5,None
add_200000002,0.33,2,None,None,None
read_hidden_1_1x1_3_2,0.18,None,3,None,None
multiply_200000007,0.44,2,None,None,None
read_u1_z_3_1x32_2,0.33,None,None,5,None
add_200000003,0.18,2,None,None,None
read_hidden_1_1x1_4_2,0.41,None,3,None,None
multiply_200000008,0.29,2,None,None,None
read_u1_z_4_1x32_2,0.46,None,None,5,None
add_200000004,0.42,2,None,None,None
read_hidden_1_1x1_5_2,0.16,None,3,None,None
multiply_200000009,0.17,2,None,None,None
read_u1_z_5_1x32_2,0.22,None,None,5,None
add_200000005,0.45,2,None,None,None
read_hidden_1_1x1_6_2,0.20,None,3,None,None
multiply_200000010,0.47,2,None,None,None
read_u1_z_6_1x32_2,0.49,None,None,5,None
add_200000006,0.38,2,None,None,None
read_hidden_1_1x1_7_2,0.47,None,3,None,None
multiply_200000011,0.33,2,None,None,None
read_u1_z_7_1x32_2,0.42,None,None,5,None
add_200000007,0.10,2,None,None,None
read_hidden_1_1x1_8_2,0.47,None,3,None,None
multiply_200000012,0.12,2,None,None,None
read_u1_z_8_1x32_2,0.36,None,None,5,None
add_200000008,0.49,2,None,None,None
read_hidden_1_1x1_9_2,0.21,None,3,None,None
multiply_200000013,0.14,2,None,None,None
read_u1_z_9_1x32_2,0.50,None,None,5,None
add_200000009,0.32,2,None,None,None
read_hidden_1_1x1_10_2,0.38,None,3,None,None
multiply_200000014,0.10,2,None,None,None
read_u1_z_10_1x32_2,0.26,None,None,5,None
add_200000010,0.30,2,None,None,None
read_hidden_1_1x1_11_2,0.36,None,3,None,None
multiply_200000015,0.33,2,None,None,None
read_u1_z_11_1x32_2,0.37,None,None,5,None
add_200000011,0.25,2,None,None,None
read_hidden_1_1x1_12_2,0.46,None,3,None,None
multiply_200000016,0.41,2,None,None,None
read_u1_z_12_1x32_2,0.15,None,None,5,None
add_200000012,0.37,2,None,None,None
read_hidden_1_1x1_13_2,0.48,None,3,None,None
multiply_200000017,0.38,2,None,None,None
read_u1_z_13_1x32_2,0.44,None,None,5,None
add_200000013,0.35,2,None,None,None
read_hidden_1_1x1_14_2,0.17,None,3,None,None
multiply_200000018,0.12,2,None,None,None
read_u1_z_14_1x32_2,0.14,None,None,5,None
add_200000014,0.42,2,None,None,None
read_hidden_1_1x1_15_2,0.20,None,3,None,None
multiply_200000019,0.50,2,None,None,None
read_u1_z_15_1x32_2,0.47,None,None,5,None
add_200000015,0.41,2,None,None,None
read_hidden_1_1x1_16_2,0.47,None,3,None,None
multiply_200000020,0.26,2,None,None,None
read_u1_z_16_1x32_2,0.43,None,None,5,None
add_200000016,0.25,2,None,None,None
read_hidden_1_1x1_17_2,0.21,None,3,None,None
multiply_200000021,0.39,2,None,None,None
read_u1_z_17_1x32_2,0.28,None,None,5,None
add_200000017,0.24,2,None,None,None
read_hidden_1_1x1_18_2,0.39,None,3,None,None
multiply_200000022,0.13,2,None,None,None
read_u1_z_18_1x32_2,0.31,None,None,5,None
add_200000018,0.31,2,None,None,None
read_hidden_1_1x1_19_2,0.47,None,3,None,None
multiply_200000023,0.28,2,None,None,None
read_u1_z_19_1x32_2,0.31,None,None,5,None
add_200000019,0.24,2,None,None,None
read_hidden_1_1x1_20_2,0.16,None,3,None,None
multiply_200000024,0.43,2,None,None,None
read_u1_z_20_1x32_2,0.22,None,None,5,None
add_200000020,0.23,2,None,None,None
read_hidden_1_1x1_21_2,0.14,None,3,None,None
multiply_200000025,0.31,2,None,None,None
read_u1_z_21_1x32_2,0.31,None,None,5,None
add_200000021,0.13,2,None,None,None
read_hidden_1_1x1_22_2,0.48,None,3,None,None
multiply_200000026,0.41,2,None,None,None
read_u1_z_22_1x32_2,0.40,None,None,5,None
add_200000022,0.49,2,None,None,None
read_hidden_1_1x1_23_2,0.12,None,3,None,None
multiply_200000027,0.25,2,None,None,None
read_u1_z_23_1x32_2,0.48,None,None,5,None
add_200000023,0.28,2,None,None,None
read_hidden_1_1x1_24_2,0.19,None,3,None,None
multiply_200000028,0.41,2,None,None,None
read_u1_z_24_1x32_2,0.44,None,None,5,None
add_200000024,0.13,2,None,None,None
read_hidden_1_1x1_25_2,0.43,None,3,None,None
multiply_200000029,0.48,2,None,None,None
read_u1_z_25_1x32_2,0.18,None,None,5,None
add_200000025,0.46,2,None,None,None
read_hidden_1_1x1_26_2,0.29,None,3,None,None
multiply_200000030,0.46,2,None,None,None
read_u1_z_26_1x32_2,0.27,None,None,5,None
add_200000026,0.43,2,None,None,None
read_hidden_1_1x1_27_2,0.48,None,3,None,None
multiply_200000031,0.10,2,None,None,None
read_u1_z_27_1x32_2,0.34,None,None,5,None
add_200000027,0.49,2,None,None,None
read_hidden_1_1x1_28_2,0.41,None,3,None,None
multiply_200000032,0.49,2,None,None,None
read_u1_z_28_1x32_2,0.48,None,None,5,None
add_200000028,0.48,2,None,None,None
read_hidden_1_1x1_29_2,0.20,None,3,None,None
multiply_200000033,0.44,2,None,None,None
read_u1_z_29_1x32_2,0.42,None,None,5,None
add_200000029,0.20,2,None,None,None
read_hidden_1_1x1_30_2,0.23,None,3,None,None
multiply_200000034,0.19,2,None,None,None
read_u1_z_30_1x32_2,0.27,None,None,5,None
add_200000030,0.28,2,None,None,None
read_hidden_1_1x1_31_2,0.29,None,3,None,None
multiply_200000035,0.17,2,None,None,None
read_u1_z_31_1x32_2,0.24,None,None,5,None
add_200000031,0.35,2,None,None,None
write_u1_z_sig_in_2,0.39,None,None,None,3
multiply_200000036,0.38,2,None,None,None
read_u1_r_0_1x32_2,0.32,None,None,5,None
add_200000033,0.11,2,None,None,None
read_b1_r_2,0.50,None,None,5,None
add_200000065,0.36,2,None,None,None
read_u1_r_1_1x32_2,0.16,None,None,5,None
multiply_200000037,0.50,2,None,None,None
add_200000034,0.40,2,None,None,None
read_u1_r_2_1x32_2,0.11,None,None,5,None
multiply_200000038,0.28,2,None,None,None
add_200000035,0.18,2,None,None,None
read_u1_r_3_1x32_2,0.39,None,None,5,None
multiply_200000039,0.49,2,None,None,None
add_200000036,0.21,2,None,None,None
read_u1_r_4_1x32_2,0.37,None,None,5,None
multiply_200000040,0.48,2,None,None,None
add_200000037,0.45,2,None,None,None
read_u1_r_5_1x32_2,0.49,None,None,5,None
multiply_200000041,0.20,2,None,None,None
add_200000038,0.43,2,None,None,None
read_u1_r_6_1x32_2,0.22,None,None,5,None
multiply_200000042,0.50,2,None,None,None
add_200000039,0.16,2,None,None,None
read_u1_r_7_1x32_2,0.20,None,None,5,None
multiply_200000043,0.18,2,None,None,None
add_200000040,0.50,2,None,None,None
read_u1_r_8_1x32_2,0.40,None,None,5,None
multiply_200000044,0.29,2,None,None,None
add_200000041,0.20,2,None,None,None
read_u1_r_9_1x32_2,0.27,None,None,5,None
multiply_200000045,0.34,2,None,None,None
add_200000042,0.29,2,None,None,None
read_u1_r_10_1x32_2,0.13,None,None,5,None
multiply_200000046,0.49,2,None,None,None
add_200000043,0.12,2,None,None,None
read_u1_r_11_1x32_2,0.25,None,None,5,None
multiply_200000047,0.43,2,None,None,None
add_200000044,0.24,2,None,None,None
read_u1_r_12_1x32_2,0.25,None,None,5,None
multiply_200000048,0.24,2,None,None,None
add_200000045,0.49,2,None,None,None
read_u1_r_13_1x32_2,0.47,None,None,5,None
multiply_200000049,0.46,2,None,None,None
add_200000046,0.16,2,None,None,None
read_u1_r_14_1x32_2,0.30,None,None,5,None
multiply_200000050,0.45,2,None,None,None
add_200000047,0.39,2,None,None,None
read_u1_r_15_1x32_2,0.21,None,None,5,None
multiply_200000051,0.14,2,None,None,None
add_200000048,0.12,2,None,None,None
read_u1_r_16_1x32_2,0.26,None,None,5,None
multiply_200000052,0.44,2,None,None,None
add_200000049,0.13,2,None,None,None
read_u1_r_17_1x32_2,0.40,None,None,5,None
multiply_200000053,0.29,2,None,None,None
add_200000050,0.47,2,None,None,None
read_u1_r_18_1x32_2,0.20,None,None,5,None
multiply_200000054,0.30,2,None,None,None
add_200000051,0.21,2,None,None,None
read_u1_r_19_1x32_2,0.31,None,None,5,None
multiply_200000055,0.40,2,None,None,None
add_200000052,0.22,2,None,None,None
read_u1_r_20_1x32_2,0.26,None,None,5,None
multiply_200000056,0.12,2,None,None,None
add_200000053,0.22,2,None,None,None
read_u1_r_21_1x32_2,0.36,None,None,5,None
multiply_200000057,0.33,2,None,None,None
add_200000054,0.10,2,None,None,None
read_u1_r_22_1x32_2,0.34,None,None,5,None
multiply_200000058,0.43,2,None,None,None
add_200000055,0.36,2,None,None,None
read_u1_r_23_1x32_2,0.13,None,None,5,None
multiply_200000059,0.13,2,None,None,None
add_200000056,0.10,2,None,None,None
read_u1_r_24_1x32_2,0.30,None,None,5,None
multiply_200000060,0.30,2,None,None,None
add_200000057,0.26,2,None,None,None
read_u1_r_25_1x32_2,0.28,None,None,5,None
multiply_200000061,0.37,2,None,None,None
add_200000058,0.25,2,None,None,None
read_u1_r_26_1x32_2,0.21,None,None,5,None
multiply_200000062,0.26,2,None,None,None
add_200000059,0.40,2,None,None,None
read_u1_r_27_1x32_2,0.11,None,None,5,None
multiply_200000063,0.34,2,None,None,None
add_200000060,0.21,2,None,None,None
read_u1_r_28_1x32_2,0.36,None,None,5,None
multiply_200000064,0.42,2,None,None,None
add_200000061,0.34,2,None,None,None
read_u1_r_29_1x32_2,0.21,None,None,5,None
multiply_200000065,0.28,2,None,None,None
add_200000062,0.11,2,None,None,None
read_u1_r_30_1x32_2,0.16,None,None,5,None
multiply_200000066,0.45,2,None,None,None
add_200000063,0.15,2,None,None,None
read_u1_r_31_1x32_2,0.21,None,None,5,None
multiply_200000067,0.23,2,None,None,None
add_200000064,0.11,2,None,None,None
write_u1_r_sig_in_2,0.27,None,None,None,3
multiply_200000068,0.23,2,None,None,None
read_u1_h_0_1x32_2,0.14,None,None,5,None
add_200000066,0.35,2,None,None,None
add_200000097,0.14,2,None,None,None
read_bh_h_2,0.48,None,None,5,None
read_u1_h_1_1x32_2,0.27,None,None,5,None
multiply_200000069,0.41,2,None,None,None
add_200000067,0.22,2,None,None,None
read_u1_h_2_1x32_2,0.14,None,None,5,None
multiply_200000070,0.30,2,None,None,None
add_200000068,0.40,2,None,None,None
read_u1_h_3_1x32_2,0.49,None,None,5,None
multiply_200000071,0.50,2,None,None,None
add_200000069,0.19,2,None,None,None
read_u1_h_4_1x32_2,0.45,None,None,5,None
multiply_200000072,0.47,2,None,None,None
add_200000070,0.44,2,None,None,None
read_u1_h_5_1x32_2,0.16,None,None,5,None
multiply_200000073,0.46,2,None,None,None
add_200000071,0.16,2,None,None,None
read_u1_h_6_1x32_2,0.37,None,None,5,None
multiply_200000074,0.32,2,None,None,None
add_200000072,0.43,2,None,None,None
read_u1_h_7_1x32_2,0.22,None,None,5,None
multiply_200000075,0.27,2,None,None,None
add_200000073,0.36,2,None,None,None
read_u1_h_8_1x32_2,0.26,None,None,5,None
multiply_200000076,0.29,2,None,None,None
add_200000074,0.37,2,None,None,None
read_u1_h_9_1x32_2,0.25,None,None,5,None
multiply_200000077,0.26,2,None,None,None
add_200000075,0.34,2,None,None,None
read_u1_h_10_1x32_2,0.24,None,None,5,None
multiply_200000078,0.39,2,None,None,None
add_200000076,0.19,2,None,None,None
read_u1_h_11_1x32_2,0.16,None,None,5,None
multiply_200000079,0.20,2,None,None,None
add_200000077,0.27,2,None,None,None
read_u1_h_12_1x32_2,0.50,None,None,5,None
multiply_200000080,0.28,2,None,None,None
add_200000078,0.24,2,None,None,None
read_u1_h_13_1x32_2,0.28,None,None,5,None
multiply_200000081,0.16,2,None,None,None
add_200000079,0.44,2,None,None,None
read_u1_h_14_1x32_2,0.35,None,None,5,None
multiply_200000082,0.47,2,None,None,None
add_200000080,0.32,2,None,None,None
read_u1_h_15_1x32_2,0.42,None,None,5,None
multiply_200000083,0.14,2,None,None,None
add_200000081,0.37,2,None,None,None
read_u1_h_16_1x32_2,0.39,None,None,5,None
multiply_200000084,0.43,2,None,None,None
add_200000082,0.47,2,None,None,None
read_u1_h_17_1x32_2,0.19,None,None,5,None
multiply_200000085,0.26,2,None,None,None
add_200000083,0.15,2,None,None,None
read_u1_h_18_1x32_2,0.21,None,None,5,None
multiply_200000086,0.25,2,None,None,None
add_200000084,0.31,2,None,None,None
read_u1_h_19_1x32_2,0.49,None,None,5,None
multiply_200000087,0.16,2,None,None,None
add_200000085,0.16,2,None,None,None
read_u1_h_20_1x32_2,0.46,None,None,5,None
multiply_200000088,0.20,2,None,None,None
add_200000086,0.30,2,None,None,None
read_u1_h_21_1x32_2,0.41,None,None,5,None
multiply_200000089,0.36,2,None,None,None
add_200000087,0.32,2,None,None,None
read_u1_h_22_1x32_2,0.38,None,None,5,None
multiply_200000090,0.42,2,None,None,None
add_200000088,0.46,2,None,None,None
read_u1_h_23_1x32_2,0.18,None,None,5,None
multiply_200000091,0.19,2,None,None,None
add_200000089,0.26,2,None,None,None
read_u1_h_24_1x32_2,0.36,None,None,5,None
multiply_200000092,0.25,2,None,None,None
add_200000090,0.29,2,None,None,None
read_u1_h_25_1x32_2,0.44,None,None,5,None
multiply_200000093,0.10,2,None,None,None
add_200000091,0.10,2,None,None,None
read_u1_h_26_1x32_2,0.39,None,None,5,None
multiply_200000094,0.33,2,None,None,None
add_200000092,0.47,2,None,None,None
read_u1_h_27_1x32_2,0.37,None,None,5,None
multiply_200000095,0.15,2,None,None,None
add_200000093,0.25,2,None,None,None
read_u1_h_28_1x32_2,0.35,None,None,5,None
multiply_200000096,0.23,2,None,None,None
add_200000094,0.13,2,None,None,None
read_u1_h_29_1x32_2,0.41,None,None,5,None
multiply_200000097,0.30,2,None,None,None
add_200000095,0.41,2,None,None,None
read_u1_h_30_1x32_2,0.31,None,None,5,None
multiply_200000098,0.38,2,None,None,None
add_200000096,0.29,2,None,None,None
read_u1_h_31_1x32_2,0.18,None,None,5,None
multiply_200000099,0.16,2,None,None,None
write_result_u1_h_bh_h_2,0.36,None,None,None,3
sinh_cosh_200000001,0.50,14,None,None,None
read_u1_z_sig_in_2,0.21,None,None,None,3
sinh_cosh_200000002,0.30,14,None,None,None
read_u1_r_sig_in_2,0.31,None,None,None,3
write_u1_z_sinh_u1_z_cosh_2,0.36,None,None,None,3
write_u1_r_sinh_u1_r_cosh_2,0.35,None,None,None,3
read_u1_z_sinh_2,0.21,None,None,None,3
read_u1_z_cosh_2,0.11,None,None,None,3
add_200000098,0.28,2,None,None,None
read_u1_r_sinh_2,0.20,None,None,None,3
read_u1_r_cosh_2,0.34,None,None,None,3
add_200000099,0.21,2,None,None,None
read_one_2,0.34,None,None,5,None
write_u1_z_exp_1_2,0.26,None,None,None,3
write_u1_r_exp_1_2,0.11,None,None,None,3
divide_200000001,0.18,8,None,None,None
divide_200000002,0.14,8,None,None,None
read_u1_z_exp_1_2,0.23,None,None,None,3
read_u1_r_exp_1_2,0.13,None,None,None,3
write_z1_t_2,0.17,None,None,None,3
write_r1_t_2,0.10,None,None,None,3
read_result_u1_h_bh_h_2,0.43,None,None,None,3
multiply_200000100,0.38,2,None,None,None
read_r1_t_2,0.45,None,None,None,3
write_result_r1_t_mul_r_2,0.33,None,None,None,3
read_result_r1_t_mul_r_2,0.38,None,None,None,3
read_b1_h_2,0.21,None,None,5,None
add_200000100,0.23,2,None,None,None
write_tanh_in_2,0.30,None,None,None,3
read_tanh_in_2,0.27,None,None,None,3
add_200000520,0.21,2,None,None,None
write_tanh_in2_2,0.10,None,None,None,3
read_tanh_in2_2,0.24,None,None,None,3
sinh_cosh_200000003,0.15,14,None,None,None
write_tanh_sinh_tanh_cosh_2,0.15,None,None,None,3
read_tanh_sinh_2,0.38,None,None,None,3
read_tanh_cosh_2,0.26,None,None,None,3
add_200000521,0.28,2,None,None,None
write_tanh_exp_1_2,0.25,None,None,None,3
read_tanh_exp_1_2,0.21,None,None,None,3
divide_200000003,0.33,8,None,None,None
write_tanh_division_2,0.44,None,None,None,3
read_tanh_division_2,0.32,None,None,None,3
add_200000522,0.16,2,None,None,None
write_h1_tilde_2,0.15,None,None,None,3
read_z1_t_2,0.21,None,None,None,3
read_h1_tilde_2,0.12,None,None,None,3
sub_200000001,0.39,2,None,None,None
write_1_minus_z1_t_2,0.21,None,None,None,3
read_1_minus_z1_t_2,0.15,None,None,None,3
multiply_200000101,0.17,2,None,None,None
write_z1_t_mul_h1_tilde_2,0.25,None,None,None,3
multiply_200000102,0.36,2,None,None,None
write_1_minus_z1_t_mul_hidden_1_2,0.17,None,None,None,3
read_z1_t_mul_h1_tilde_2,0.33,None,None,None,3
read_1_minus_z1_t_mul_hidden_1_2,0.24,None,None,None,3
add_200000101,0.29,2,None,None,None
write_hidden_1_1x32_2,0.46,None,3,None,None
read_hidden_1_1x32_3,0.44,None,3,None,None
read_in_1x1_3,0.41,None,None,None,3
multiply_300000001,0.25,2,None,None,None
read_w1_z_1x32_3,0.34,None,None,5,None
write_result_w1_z_1x32_in_3,0.32,None,None,None,3
multiply_300000002,0.18,2,None,None,None
read_w1_h_1x32_3,0.36,None,None,5,None
write_result_w1_h_1x32_in_3,0.30,None,None,None,3
multiply_300000003,0.16,2,None,None,None
read_w1_r_1x32_3,0.47,None,None,5,None
write_result_w1_r_1x32_in_3,0.49,None,None,None,3
read_result_w1_z_1x32_in_3,0.25,None,None,None,3
read_result_w1_h_1x32_in_3,0.19,None,None,None,3
read_result_w1_r_1x32_in_3,0.37,None,None,None,3
multiply_300000004,0.18,2,None,None,None
read_u1_z_0_1x32_3,0.17,None,None,5,None
add_300000000,0.17,2,None,None,None
read_b1_z_3,0.25,None,None,5,None
add_300000032,0.45,2,None,None,None
read_hidden_1_1x1_1_3,0.29,None,3,None,None
multiply_300000005,0.18,2,None,None,None
read_u1_z_1_1x32_3,0.25,None,None,5,None
add_300000001,0.36,2,None,None,None
read_hidden_1_1x1_2_3,0.36,None,3,None,None
multiply_300000006,0.25,2,None,None,None
read_u1_z_2_1x32_3,0.26,None,None,5,None
add_300000002,0.20,2,None,None,None
read_hidden_1_1x1_3_3,0.24,None,3,None,None
multiply_300000007,0.20,2,None,None,None
read_u1_z_3_1x32_3,0.35,None,None,5,None
add_300000003,0.41,2,None,None,None
read_hidden_1_1x1_4_3,0.35,None,3,None,None
multiply_300000008,0.31,2,None,None,None
read_u1_z_4_1x32_3,0.28,None,None,5,None
add_300000004,0.49,2,None,None,None
read_hidden_1_1x1_5_3,0.32,None,3,None,None
multiply_300000009,0.24,2,None,None,None
read_u1_z_5_1x32_3,0.33,None,None,5,None
add_300000005,0.11,2,None,None,None
read_hidden_1_1x1_6_3,0.12,None,3,None,None
multiply_300000010,0.21,2,None,None,None
read_u1_z_6_1x32_3,0.21,None,None,5,None
add_300000006,0.31,2,None,None,None
read_hidden_1_1x1_7_3,0.14,None,3,None,None
multiply_300000011,0.29,2,None,None,None
read_u1_z_7_1x32_3,0.14,None,None,5,None
add_300000007,0.22,2,None,None,None
read_hidden_1_1x1_8_3,0.24,None,3,None,None
multiply_300000012,0.34,2,None,None,None
read_u1_z_8_1x32_3,0.26,None,None,5,None
add_300000008,0.10,2,None,None,None
